,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,compass_1,compass_2,compass_3
4049,22.36,38.86,-0.0096,0.6877,0.723,0.065,351.34,173.83,93.1,327.21
4050,20.86,40.21,-0.0495,0.6967,0.7125,0.0665,357.48,170.57,91.39,325.37
4051,20.86,39.16,-0.0727,0.707,0.7008,0.0612,1.77,169.13,89.41,323.2
4052,21.91,37.81,-0.0923,0.7143,0.6904,0.0675,3.56,166.98,87.85,323.51
4053,20.86,39.91,-0.1267,0.7154,0.6811,0.0909,4.87,162.22,86.81,322.15
4054,22.66,38.56,-0.158,0.715,0.6728,0.1056,7.07,158.36,85.84,323.19
4055,22.51,40.06,-0.1678,0.7109,0.672,0.122,5.98,156.23,86.15,322.52
4056,22.36,38.86,-0.1764,0.7049,0.6718,0.1439,3.92,153.76,86.79,324.57
4057,22.06,40.06,-0.1879,0.7033,0.6673,0.1573,3.37,151.68,86.56,327.96
4058,22.81,40.51,-0.1865,0.7056,0.6631,0.1663,1.45,151.07,86.26,326.14
4059,21.01,37.66,-0.1969,0.7001,0.6563,0.2008,357.4,147.36,86.68,323.13
4060,24.31,40.06,-0.2206,0.6885,0.6448,0.2482,353.42,141.33,87.4,326.56
4061,24.46,38.86,-0.2332,0.6833,0.6358,0.273,351.22,138.11,87.55,328.22
4062,23.71,38.56,-0.2291,0.6833,0.6323,0.2841,348.68,137.49,87.76,329.25
4063,23.41,38.11,-0.2359,0.6758,0.628,0.3055,346.61,134.98,88.58,326.31
4064,23.71,39.91,-0.2454,0.663,0.6226,0.3355,343.98,131.37,90.03,327.41
4065,24.16,39.61,-0.2697,0.6414,0.6112,0.3772,342.24,125.23,91.84,327.9
4066,24.01,39.46,-0.3079,0.6142,0.5989,0.4115,344.29,118.44,93.23,327.48
4067,24.31,40.06,-0.3118,0.6123,0.6016,0.4074,345.78,118.51,93.22,326.56
4068,24.46,40.66,-0.2891,0.6198,0.6104,0.3997,343.61,121.24,93.74,326.96
4069,23.71,39.16,-0.2934,0.6023,0.6059,0.4291,341.43,117.76,95.96,327.41
4070,24.76,41.11,-0.3286,0.5574,0.5877,0.4858,342.13,108.42,99.48,328.28
4071,25.06,42.16,-0.3672,0.5018,0.5636,0.5438,344.84,98.05,103.22,331.68
4072,25.36,40.81,-0.3865,0.4635,0.546,0.5811,346.61,91.49,105.87,329.39
4073,25.96,40.66,-0.3723,0.4662,0.5436,0.5904,343.24,91.49,106.93,330.97
4074,26.86,40.06,-0.3504,0.4797,0.5501,0.587,339.54,93.81,107.39,331.55
4075,25.36,42.16,-0.3492,0.4527,0.5544,0.6048,341.53,91.43,110.53,328.89
4076,26.71,41.41,-0.3735,0.3805,0.5502,0.6426,351.05,83.96,115.64,332.16
4077,26.41,41.41,-0.3999,0.3062,0.5473,0.6684,3.24,77.67,119.53,331.39
4078,27.01,42.76,-0.3963,0.2749,0.5489,0.6827,6.85,75.71,122.39,331.19
4079,25.81,41.86,-0.3726,0.2744,0.5478,0.697,2.96,75.57,124.89,327.4
4080,26.56,40.06,-0.3492,0.2762,0.5475,0.7086,358.96,75.65,127.13,329.32
4081,25.81,39.46,-0.3452,0.2282,0.5434,0.7304,4.79,72.21,131.15,329.83
4082,26.11,40.81,-0.3624,0.1311,0.5383,0.7495,22.34,66.83,135.77,330.11
4083,28.36,41.11,-0.3834,0.0365,0.5483,0.7423,42.98,64.81,139.1,328.68
4084,29.71,41.41,-0.3871,-0.0134,0.578,0.7182,55.65,67.98,142.32,331.84
4085,28.66,42.61,-0.3456,0.0136,0.6186,0.7055,48.19,75.12,146.45,331.9
4086,27.46,39.61,-0.3123,0.0285,0.6527,0.6897,43.23,80.95,149.78,329.45
4087,27.01,41.41,-0.2739,0.0075,0.6782,0.6819,42.35,85.08,155.7,329.51
4088,27.01,41.41,-0.2476,-0.0615,0.7002,0.6668,50.77,89.24,164.32,328.34
4089,28.66,40.06,-0.2025,-0.1033,0.7302,0.6443,50.8,95.57,173.0,329.61
4090,28.66,40.06,-0.1423,-0.1166,0.7608,0.6224,42.4,101.43,180.02,328.08
4091,29.41,39.76,-0.0677,-0.103,0.7802,0.6132,26.82,104.21,184.59,328.74
4092,28.21,39.91,-0.0565,-0.1142,0.7932,0.5955,26.07,106.98,186.71,327.23
4093,27.61,39.01,-0.0517,-0.1341,0.7997,0.5829,27.67,108.94,189.14,324.97
4094,27.31,38.26,-0.0559,-0.1684,0.8028,0.5692,32.69,111.11,192.44,326.16
4095,27.46,39.16,-0.0873,-0.2212,0.8033,0.5461,44.88,114.84,196.34,325.45
4096,28.51,39.61,-0.1531,-0.2848,0.8008,0.5042,64.33,121.7,200.89,326.03
4097,29.41,39.76,-0.2275,-0.3413,0.7962,0.4447,83.5,132.18,207.2,329.17
4098,30.31,39.61,-0.2281,-0.3268,0.8171,0.4165,80.33,135.93,206.76,326.64
4099,30.16,39.01,-0.1662,-0.2556,0.8477,0.4341,60.5,131.1,199.54,327.31
4100,28.66,37.66,-0.1169,-0.1933,0.8652,0.4476,44.08,128.1,194.36,325.35
4101,28.51,36.46,-0.1413,-0.183,0.8834,0.4076,47.01,133.2,193.12,324.61
4102,28.66,37.96,-0.2028,-0.181,0.8964,0.3501,58.73,140.5,192.08,328.08
4103,29.11,37.21,-0.3251,-0.1891,0.8809,0.2872,85.92,148.45,191.55,325.77
4104,28.66,36.61,-0.411,-0.1636,0.8668,0.2302,103.96,154.56,188.82,321.67
4105,28.66,36.91,-0.3657,-0.0598,0.8949,0.2487,86.35,146.61,174.12,324.35
4106,29.86,38.26,-0.2614,0.0554,0.9174,0.2949,53.1,140.42,163.39,326.04
4107,27.01,37.51,-0.332,0.0741,0.8711,0.3543,63.44,128.41,154.63,323.95
4108,27.61,38.26,-0.5397,-0.0184,0.738,0.4046,108.49,98.86,135.49,325.39
4109,29.26,37.06,-0.7362,-0.1134,0.5167,0.4221,117.85,31.45,77.73,326.11
4110,31.36,38.26,-0.7574,-0.0722,0.5012,0.4123,109.91,31.95,74.06,328.71
4111,31.66,37.96,-0.6588,0.0487,0.6278,0.4117,103.82,70.38,101.89,328.56
4112,29.71,38.11,-0.5189,0.1327,0.7473,0.3934,84.3,101.83,125.1,328.15
4113,28.51,37.51,-0.4904,0.1159,0.7729,0.3857,83.91,107.33,131.44,328.16
4114,27.31,37.66,-0.5631,0.0386,0.7247,0.3953,103.56,94.96,125.92,325.09
4115,29.11,36.91,-0.6575,-0.03,0.6287,0.4142,116.77,66.65,104.76,326.38
4116,30.16,36.16,-0.6477,-0.0067,0.6208,0.4415,108.23,67.0,105.92,327.71
4117,29.71,38.86,-0.5433,0.0701,0.6878,0.4763,85.78,86.56,123.08,326.11
4118,28.36,38.71,-0.425,0.135,0.7577,0.4764,62.07,102.45,134.66,326.73
4119,26.11,39.46,-0.3706,0.1328,0.7806,0.4855,53.43,106.52,140.58,323.87
4120,26.41,38.56,-0.3887,0.0465,0.7638,0.5132,66.18,101.78,145.87,325.05
4121,28.21,38.86,-0.3728,-0.0179,0.7727,0.5135,72.94,104.01,153.79,326.17
4122,29.26,37.81,-0.1815,0.0175,0.8466,0.5,33.7,116.98,167.25,327.76
4123,26.56,38.71,0.0509,0.1043,0.8947,0.4314,339.13,129.28,171.65,322.26
4124,25.96,37.06,0.1996,0.1401,0.9128,0.3275,305.73,142.48,171.92,322.87
4125,27.31,36.91,0.204,0.1366,0.9412,0.2321,306.86,154.78,169.54,322.04
4126,25.06,35.86,0.0728,0.1277,0.9837,0.1033,340.47,169.2,166.13,319.23
4127,25.06,36.16,0.0624,0.1289,0.9897,-0.0046,345.95,181.45,165.06,316.95
4128,27.61,36.61,0.2623,0.0976,0.9594,-0.0357,300.5,187.93,166.27,321.0
4129,26.41,34.21,0.3906,0.0571,0.9177,-0.0446,269.24,190.37,168.53,318.27
4130,26.86,34.06,0.3639,0.02,0.9293,-0.0603,275.26,189.86,173.71,318.93
4131,25.36,35.11,0.2214,0.0191,0.9716,-0.0813,309.43,190.6,175.36,317.29
4132,26.86,33.01,0.3056,0.0204,0.942,-0.1372,290.48,199.26,171.43,318.03
4133,27.61,33.76,0.5582,-0.0355,0.8189,-0.1285,225.15,206.42,167.17,318.81
4134,25.36,35.11,0.6952,-0.0838,0.7047,-0.1143,185.18,260.85,115.26,316.75
4135,24.31,32.71,0.6537,-0.1023,0.7341,-0.1526,195.4,222.44,158.38,314.3
4136,24.76,34.51,0.4788,-0.0864,0.8474,-0.2124,243.95,211.58,173.82,315.17
4137,26.86,33.76,0.4208,-0.0854,0.8749,-0.2241,258.48,210.41,176.45,318.03
4138,27.46,34.21,0.4645,-0.1087,0.8532,-0.211,246.05,208.38,178.89,317.62
4139,26.86,34.81,0.4257,-0.1458,0.8686,-0.2076,253.74,203.22,187.33,318.39
4140,27.31,33.01,0.3148,-0.1696,0.9003,-0.2482,278.77,206.63,191.33,317.98
4141,28.51,33.16,0.2591,-0.2262,0.9162,-0.2057,290.8,198.39,201.96,319.03
4142,30.91,33.31,0.2717,-0.2871,0.9176,-0.0422,296.95,174.72,216.24,322.86
4143,30.16,35.56,0.1274,-0.278,0.9493,0.0732,336.78,167.64,213.9,323.08
4144,31.06,36.01,0.0596,-0.2947,0.9388,0.1681,358.53,159.46,214.99,326.31
4145,31.36,38.26,0.0953,-0.2992,0.9103,0.2699,358.63,146.75,216.59,326.76
4146,30.31,38.11,0.0374,-0.323,0.874,0.361,19.33,138.34,216.88,328.05
4147,30.91,39.01,-0.1078,-0.3611,0.8044,0.4592,60.67,130.02,213.95,328.35
4148,31.96,41.11,-0.2071,-0.4064,0.7336,0.5038,91.01,125.47,213.58,332.69
4149,32.56,38.11,-0.0923,-0.3506,0.6855,0.6313,69.39,103.06,206.3,333.54
4150,31.66,40.06,0.0789,-0.2259,0.6213,0.7461,27.67,82.56,204.23,334.64
4151,32.26,40.66,0.1678,-0.1235,0.5426,0.8137,2.15,67.62,204.03,333.33
4152,30.31,40.66,0.1936,-0.0776,0.4697,0.8578,354.41,56.81,203.93,334.58
4153,29.41,41.86,0.2075,-0.0507,0.4215,0.8813,350.19,50.07,204.2,335.34
4154,30.16,41.11,0.2612,0.0369,0.3827,0.8854,329.22,43.07,206.77,335.88
4155,28.21,41.71,0.2949,0.1495,0.3669,0.8695,303.09,38.72,207.29,339.04
4156,28.36,42.91,0.3566,0.2495,0.2838,0.8544,282.08,23.25,216.98,337.57
4157,27.01,40.96,0.3732,0.3312,0.2194,0.8384,268.03,10.01,223.73,337.65
4158,25.36,42.16,0.3977,0.3865,0.1998,0.8078,256.86,1.41,231.75,341.06
4159,25.66,41.71,0.4146,0.4641,0.1638,0.7654,244.38,345.41,244.98,337.17
4160,25.81,41.56,0.4305,0.5095,0.0846,0.7402,248.4,326.1,258.7,335.61
4161,24.46,42.01,0.4089,0.4949,0.0561,0.7647,253.21,327.68,252.85,339.17
4162,24.16,42.01,0.4158,0.3714,0.1171,0.8219,269.89,350.51,237.62,344.38
4163,26.86,43.66,0.4539,0.417,0.05,0.7859,271.01,335.14,250.33,339.76
4164,25.66,42.76,0.4681,0.4686,-0.021,0.7489,273.97,319.98,260.34,340.07
4165,25.96,43.06,0.4857,0.4964,-0.0837,0.7146,282.16,309.34,267.39,343.88
4166,24.46,42.46,0.5057,0.561,-0.1772,0.631,296.16,291.26,279.55,341.67
4167,23.56,43.66,0.5152,0.5634,-0.231,0.6032,307.57,286.74,280.65,346.05
4168,23.26,42.16,0.5521,0.4846,-0.2267,0.6395,316.62,297.39,274.9,342.79
4169,23.26,43.66,0.5667,0.4561,-0.2713,0.6303,328.97,296.96,273.47,345.18
4170,24.16,43.06,0.563,0.4644,-0.3388,0.5938,340.43,290.13,273.8,349.44
4171,24.46,42.76,0.5707,0.4331,-0.3577,0.5989,347.31,291.79,271.54,349.57
4172,23.26,41.86,0.5985,0.3629,-0.3065,0.6451,348.37,303.48,268.84,351.2
4173,24.01,42.16,0.5918,0.3637,-0.3139,0.6472,348.6,302.75,267.99,351.47
4174,24.31,41.11,0.6014,0.3024,-0.2802,0.6844,351.18,311.46,264.61,349.17
4175,23.56,43.36,0.6269,0.2041,-0.1996,0.7249,354.77,326.92,262.48,352.38
4176,25.66,44.56,0.6382,0.111,-0.1321,0.7503,0.23,340.13,260.75,353.33
4177,27.31,42.91,0.6305,-0.0336,-0.0035,0.7755,6.48,2.12,258.28,350.95
4178,28.96,43.51,0.5768,-0.2353,0.2089,0.7539,13.08,36.17,256.97,354.08
4179,31.66,43.96,0.4456,-0.4481,0.3998,0.6639,27.62,73.32,258.03,351.64
4180,33.91,42.61,0.2878,-0.5805,0.5149,0.5613,41.61,102.62,260.13,353.44
4181,35.71,44.41,0.152,-0.6676,0.5728,0.4507,50.63,127.28,266.03,354.24
4182,37.21,42.16,-0.0151,-0.7609,0.5976,0.2524,47.42,162.28,279.96,354.47
4183,40.81,43.66,-0.1808,-0.8093,0.5587,0.0099,25.19,196.77,292.62,354.96
4184,41.71,43.06,-0.2281,-0.8247,0.4896,-0.1678,353.88,212.77,297.7,353.84
4185,43.96,41.41,-0.2088,-0.821,0.4052,-0.3437,313.45,222.57,298.28,352.23
4186,44.86,41.86,-0.1774,-0.7919,0.311,-0.4947,275.38,232.75,295.39,351.25
4187,46.66,40.81,-0.1758,-0.7356,0.2293,-0.6126,249.69,250.84,284.61,351.59
4188,47.56,39.61,-0.1624,-0.7326,0.1745,-0.6375,237.33,253.73,285.26,353.34
4189,47.86,40.06,-0.1483,-0.7566,0.144,-0.6203,232.74,245.18,295.18,351.79
4190,48.16,40.51,-0.1394,-0.7164,0.081,-0.6788,216.39,262.74,282.06,350.1
4191,47.56,39.91,-0.1198,-0.6564,-0.0364,-0.7439,199.61,322.77,229.96,351.04
4192,48.91,37.21,-0.1047,-0.6835,-0.1031,-0.715,185.12,5.59,191.31,349.91
4193,47.86,37.96,-0.1269,-0.7733,-0.0965,-0.6136,206.4,199.93,358.37,350.04
4194,47.86,39.01,-0.1386,-0.7685,-0.0908,-0.618,205.65,207.02,351.77,350.57
4195,47.41,39.46,-0.1286,-0.6641,-0.1067,-0.7288,191.08,350.83,208.35,349.95
4196,50.41,37.66,-0.1524,-0.6201,-0.0992,-0.7632,204.8,349.89,210.72,350.54
4197,49.66,37.96,-0.1654,-0.6103,-0.068,-0.7717,210.63,338.48,220.69,351.75
4198,49.51,36.46,-0.1634,-0.5651,-0.056,-0.8068,223.12,345.12,213.06,352.23
4199,49.06,36.76,-0.1311,-0.5632,-0.0854,-0.8114,221.12,358.53,199.37,351.31
4200,49.06,37.06,-0.1153,-0.6213,-0.161,-0.7581,203.41,29.82,172.84,349.26
4201,48.61,37.21,-0.1356,-0.6452,-0.1809,-0.7298,195.57,41.11,164.81,350.19
4202,48.61,36.91,-0.1594,-0.7343,-0.168,-0.6381,195.68,188.31,18.53,349.34
4203,47.86,38.26,-0.1379,-0.7861,-0.1582,-0.5814,213.45,186.55,17.89,350.04
4204,48.31,39.61,-0.0851,-0.805,-0.2051,-0.5501,225.97,166.89,37.28,352.04
4205,47.26,38.56,-0.0529,-0.7413,-0.2189,-0.6322,212.3,134.52,67.88,347.99
4206,47.56,37.06,-0.0282,-0.6763,-0.245,-0.6941,215.39,96.59,105.96,349.46
4207,47.86,37.66,0.0025,-0.6332,-0.2557,-0.7305,224.99,79.87,121.17,350.57
4208,50.26,37.51,0.027,-0.6309,-0.2563,-0.7318,229.11,79.95,119.15,347.87
4209,50.41,35.86,0.0356,-0.6507,-0.2567,-0.7137,228.82,87.03,111.37,349.71
4210,48.31,37.51,0.0211,-0.6928,-0.2682,-0.6691,227.37,104.96,95.61,347.4
4211,47.86,38.71,0.004,-0.7232,-0.2935,-0.6251,231.19,120.37,83.88,347.62
4212,48.31,37.51,-0.0085,-0.751,-0.321,-0.5769,238.61,133.06,74.81,347.4
4213,48.31,38.11,0.0123,-0.7297,-0.3318,-0.5977,240.43,124.52,82.54,345.88
4214,47.26,36.76,0.0621,-0.6526,-0.33,-0.6792,244.54,97.49,105.27,346.26
4215,48.61,36.61,0.0789,-0.6438,-0.3411,-0.6804,249.37,96.22,106.18,345.63
4216,50.71,37.21,0.0861,-0.683,-0.3667,-0.6258,255.31,109.31,94.89,347.01
4217,48.31,37.06,0.1266,-0.6567,-0.3975,-0.6282,267.15,105.01,98.8,346.22
4218,47.11,36.91,0.1267,-0.6496,-0.447,-0.6018,276.08,109.11,99.6,345.71
4219,48.16,36.91,0.0962,-0.6883,-0.4794,-0.5359,279.6,122.21,92.56,343.51
4220,48.01,37.51,0.1131,-0.6928,-0.5047,-0.5024,288.8,125.27,91.01,344.96
4221,48.31,36.76,0.1113,-0.6748,-0.5535,-0.4753,297.58,127.73,94.33,344.55
4222,47.26,36.01,0.1077,-0.6446,-0.6088,-0.4497,306.68,129.82,99.39,344.22
4223,47.86,37.21,0.1525,-0.5875,-0.653,-0.453,321.08,125.17,106.21,342.59
4224,49.21,35.56,0.1594,-0.5422,-0.7016,-0.434,331.41,126.21,111.89,342.25
4225,48.16,36.61,0.1379,-0.513,-0.7522,-0.3899,337.79,132.1,116.35,342.7
4226,49.21,35.11,0.1539,-0.4714,-0.7878,-0.3654,348.28,133.57,120.72,344.33
4227,49.21,36.61,0.16,-0.4343,-0.8175,-0.3427,355.88,135.59,124.89,342.25
4228,49.96,34.81,0.163,-0.405,-0.84,-0.3221,1.48,137.68,128.23,342.97
4229,50.41,36.61,0.1468,-0.3859,-0.8635,-0.2897,3.44,142.13,131.25,343.9
4230,49.21,34.06,0.1023,-0.3764,-0.8893,-0.2387,0.27,149.89,134.09,341.46
4231,50.41,33.76,0.1078,-0.3598,-0.9032,-0.2077,5.18,153.05,135.94,341.87
4232,47.86,35.11,0.1537,-0.3269,-0.9096,-0.2054,16.72,151.37,138.33,342.59
4233,49.81,35.71,0.1134,-0.2885,-0.9347,-0.1737,12.84,156.88,144.39,341.2
4234,49.51,34.66,0.0223,-0.2827,-0.9516,-0.1183,357.19,166.24,147.08,341.41
4235,49.81,34.96,0.0386,-0.2859,-0.9518,-0.1042,1.58,167.27,146.47,342.61
4236,48.76,34.21,0.1178,-0.2757,-0.9467,-0.1176,18.21,163.07,146.17,340.36
4237,49.96,34.06,0.1517,-0.2608,-0.9466,-0.1133,26.38,162.44,147.15,342.19
4238,48.76,33.61,0.1342,-0.2536,-0.9539,-0.0878,24.43,166.05,148.73,340.05
4239,49.81,34.96,0.0922,-0.2532,-0.961,-0.0618,16.78,170.37,149.77,343.4
4240,49.06,33.61,0.0574,-0.2572,-0.9634,-0.0494,9.78,172.81,149.8,340.94
4241,48.76,33.61,0.0103,-0.2566,-0.9659,-0.0325,0.37,176.1,150.24,340.05
4242,49.66,35.11,-0.03,-0.25,-0.9677,-0.0139,352.54,179.31,151.06,340.23
4243,48.61,35.11,-0.044,-0.2401,-0.9697,-0.008,349.76,180.32,152.17,340.14
4244,49.66,34.51,-0.0669,-0.2279,-0.9713,-0.0114,344.46,180.48,153.56,339.46
4245,49.06,33.61,-0.1,-0.2186,-0.9706,-0.0148,336.86,180.87,154.52,339.39
4246,49.06,34.21,-0.105,-0.2129,-0.9711,-0.0237,335.28,179.92,155.28,342.36
4247,48.91,34.51,-0.1039,-0.2076,-0.972,-0.0363,334.94,178.39,156.07,339.95
4248,49.81,34.21,-0.1299,-0.203,-0.9695,-0.0459,328.62,177.84,156.65,340.74
4249,48.61,34.51,-0.1621,-0.2021,-0.9645,-0.0513,321.03,177.97,156.67,340.14
4250,48.16,34.51,-0.1663,-0.2035,-0.9629,-0.0609,319.64,176.97,156.67,339.19
4251,48.01,35.26,-0.1833,-0.2017,-0.9597,-0.0683,315.42,176.46,156.96,339.76
4252,48.76,33.91,-0.2014,-0.1998,-0.9555,-0.0803,310.71,175.39,157.38,340.36
4253,49.06,35.71,-0.2171,-0.1971,-0.9514,-0.0939,306.5,174.02,158.01,341.25
4254,48.61,35.11,-0.2066,-0.1934,-0.9521,-0.1156,308.03,171.03,159.12,340.46
4255,49.06,34.21,-0.1951,-0.1839,-0.9534,-0.1385,309.97,167.74,160.9,339.39
4256,49.66,35.56,-0.2072,-0.1769,-0.9499,-0.153,306.79,165.93,162.24,340.53
4257,48.91,34.81,-0.2434,-0.1764,-0.941,-0.1553,298.28,166.09,162.62,341.83
4258,48.16,35.56,-0.2847,-0.1794,-0.9292,-0.1528,288.54,167.07,162.33,339.97
4259,48.91,34.81,-0.2878,-0.1788,-0.9269,-0.1617,287.51,165.87,162.81,339.95
4260,47.86,35.86,-0.2803,-0.1733,-0.9278,-0.1747,288.99,163.81,164.05,341.78
4261,48.61,35.11,-0.2821,-0.1663,-0.9267,-0.1841,288.51,162.26,165.42,340.14
4262,48.31,34.21,-0.3145,-0.1624,-0.9165,-0.1866,280.86,161.86,166.47,340.66
4263,48.01,33.91,-0.3657,-0.1618,-0.8981,-0.1833,268.53,162.41,167.04,340.07
4264,48.91,34.81,-0.3863,-0.159,-0.8895,-0.1849,263.49,161.97,167.86,339.17
4265,48.16,35.11,-0.3611,-0.1483,-0.8985,-0.2008,269.78,158.93,170.09,339.66
4266,49.21,34.51,-0.3379,-0.1387,-0.9055,-0.216,275.59,156.32,171.83,341.93
4267,48.61,36.16,-0.363,-0.1365,-0.8942,-0.2236,269.49,154.7,173.34,340.93
4268,47.26,32.11,-0.4559,-0.1424,-0.8524,-0.2128,246.18,154.73,174.88,340.59
4269,48.76,34.96,-0.5405,-0.1501,-0.8039,-0.1978,223.63,155.22,175.77,341.14
4270,48.76,34.21,-0.4413,-0.1301,-0.8571,-0.2319,250.47,150.66,178.18,340.36
4271,48.91,33.01,-0.3298,-0.0896,-0.9027,-0.2614,280.07,147.41,180.8,341.35
4272,49.21,34.81,-0.4056,-0.0997,-0.8723,-0.2541,261.36,146.21,182.84,340.68
4273,48.31,33.16,-0.5556,-0.142,-0.7879,-0.2243,220.14,145.24,184.25,342.1
4274,47.41,36.16,-0.5673,-0.1522,-0.7763,-0.2288,216.21,144.04,184.29,340.81
4275,48.16,34.81,-0.442,-0.1087,-0.8504,-0.2637,251.96,143.14,184.71,340.77
4276,48.01,33.16,-0.387,-0.0715,-0.8776,-0.2735,268.14,142.36,187.12,340.87
4277,48.91,34.06,-0.4538,-0.087,-0.8498,-0.2537,250.74,142.52,188.18,341.04
4278,48.91,33.76,-0.487,-0.0958,-0.8357,-0.2353,241.6,144.14,187.76,340.57
4279,48.91,34.81,-0.4469,-0.064,-0.8597,-0.2391,253.95,143.95,189.93,341.04
4280,48.31,32.86,-0.5054,-0.032,-0.8315,-0.2284,242.45,137.92,200.04,340.98
4281,49.06,35.26,-0.5832,-0.0344,-0.7859,-0.2028,222.96,130.46,209.88,342.84
4282,48.31,36.46,-0.6378,-0.0308,-0.7468,-0.1859,210.8,116.18,226.03,341.78
4283,47.86,35.56,-0.8062,-0.0259,-0.5561,-0.2004,229.82,25.48,315.65,340.65
4284,47.41,36.61,-0.9615,-0.0888,-0.1729,-0.1943,316.94,353.61,338.36,340.81
4285,44.26,37.81,-0.9773,-0.1013,-0.0199,-0.1848,351.24,348.98,339.01,341.1
4286,42.46,38.11,-0.9768,-0.037,0.0891,-0.1914,18.39,353.81,337.33,341.26
4287,41.86,37.96,-0.9231,-0.0477,0.3389,-0.1753,75.03,344.88,333.33,342.49
4288,41.86,40.51,-0.9018,-0.0355,0.392,-0.1784,87.94,343.54,330.93,343.06
4289,39.01,40.51,-0.9567,-0.017,0.2355,-0.1702,52.81,352.77,338.12,342.3
4290,41.41,39.91,-0.9834,0.0058,0.083,-0.1611,19.01,359.1,341.32,343.07
4291,43.51,38.11,-0.9845,0.0258,-0.0041,-0.1735,0.11,2.99,340.01,343.48
4292,43.81,38.71,-0.9806,0.0359,-0.0229,-0.1912,356.43,4.55,337.86,345.6
4293,44.11,38.26,-0.9618,0.0295,-0.1919,-0.1929,318.08,8.05,335.83,346.98
4294,43.21,37.81,-0.9078,0.0467,-0.3784,-0.1747,275.76,17.01,331.62,343.74
4295,45.16,38.71,-0.9214,0.0518,-0.3351,-0.1898,286.57,16.14,331.33,343.35
4296,46.66,37.96,-0.9544,0.0327,-0.2265,-0.1917,310.35,9.46,335.2,346.44
4297,45.91,36.16,-0.9801,-0.032,-0.1294,-0.1474,329.51,358.54,343.1,345.7
4298,44.86,39.46,-0.9865,-0.1538,0.0299,-0.0465,5.11,342.14,354.2,346.28
4299,41.71,38.56,-0.9612,-0.2345,0.1394,0.0394,33.3,332.67,0.62,344.14
4300,42.31,37.96,-0.9552,-0.2707,0.1059,0.0563,26.91,328.7,2.96,343.6
4301,42.46,40.21,-0.9554,-0.2932,-0.024,0.0245,356.38,325.82,3.49,345.35
4302,43.36,40.06,-0.945,-0.3148,-0.0883,-0.0029,340.58,322.9,2.91,344.9
4303,45.01,37.81,-0.9484,-0.313,-0.0456,0.0211,351.6,323.33,3.94,344.0
4304,43.21,37.81,-0.9487,-0.2567,0.15,0.1073,39.71,331.07,7.73,344.29
4305,41.86,38.71,-0.9041,-0.1967,0.3458,0.1564,86.74,340.1,11.64,344.95
4306,41.26,39.76,-0.8783,-0.1774,0.4086,0.1739,102.42,344.3,14.84,344.16
4307,40.66,39.91,-0.8228,-0.1661,0.4868,0.2417,123.62,355.39,29.99,342.39
4308,40.21,41.41,-0.5411,-0.0676,0.7769,0.3149,124.08,117.45,149.82,341.24
4309,34.96,42.91,-0.1803,0.0155,0.9321,0.3137,38.1,141.34,171.36,342.16
4310,31.51,41.41,0.1012,0.0514,0.9561,0.2701,334.42,148.74,177.43,338.2
4311,29.86,42.16,0.3773,0.1143,0.896,0.2042,267.41,156.13,175.79,331.73
4312,30.01,41.41,0.6565,0.1781,0.7212,0.1314,192.94,203.12,131.56,333.21
4313,24.16,40.21,0.8101,0.1896,0.5522,0.0536,227.58,322.07,17.68,328.41
4314,23.41,41.41,0.8924,0.1798,0.4137,0.0069,264.38,332.0,11.73,327.6
4315,22.81,39.76,0.9579,0.137,0.2522,-0.0067,302.45,342.34,5.37,326.66
4316,21.76,41.86,0.9825,0.1052,0.1455,-0.0496,328.03,346.7,7.66,325.41
4317,20.26,39.76,0.9889,0.0971,-0.0223,-0.1106,7.52,349.19,12.41,323.47
4318,21.16,39.61,0.9916,0.0843,-0.0477,-0.0858,12.51,350.79,9.38,322.55
4319,18.75,40.06,0.9849,0.0126,0.1699,-0.0299,320.98,357.87,3.84,320.79
4320,21.46,39.01,0.9788,-0.0485,0.1982,-0.0191,314.12,5.44,1.13,324.5
4321,20.26,41.56,0.991,-0.0827,0.1052,-0.0049,335.83,9.58,359.55,329.35
4322,19.5,40.51,0.9825,-0.1322,0.1308,-0.0139,329.77,15.38,359.56,324.71
4323,20.26,41.11,0.9711,-0.1665,0.17,-0.0167,320.76,19.71,358.53,327.8
4324,21.91,42.01,0.9636,-0.1887,0.1891,0.0108,317.76,23.22,354.33,328.63
4325,20.71,40.51,0.9579,-0.2039,0.1902,0.0687,320.7,26.27,347.17,331.48
4326,20.86,42.46,0.9416,-0.2274,0.2058,0.1388,322.14,30.87,337.96,328.85
4327,20.86,41.41,0.9179,-0.2446,0.2356,0.2053,321.22,35.35,328.55,333.6
4328,20.71,42.91,0.9004,-0.2588,0.2352,0.2588,326.33,37.89,322.11,331.48
4329,22.36,43.06,0.8891,-0.2599,0.2273,0.3004,331.28,38.17,317.67,337.41
4330,17.85,42.46,0.8822,-0.2466,0.2151,0.3386,335.46,36.47,313.95,338.45
4331,21.01,40.81,0.8789,-0.2035,0.177,0.3934,342.63,30.18,309.43,337.5
4332,20.71,42.91,0.8567,-0.1761,0.1639,0.4563,346.2,27.04,302.25,334.44
4333,20.11,43.51,0.8216,-0.1633,0.1818,0.515,345.01,27.35,294.01,333.43
