,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
6198,0.0729,0.3217,-0.201,0.9224,291.31,329.61,198.64,32.74
6199,0.0729,0.3214,-0.2011,0.9224,291.38,329.6,198.63,11.31
6200,0.0728,0.3212,-0.2013,0.9225,291.43,329.6,198.6,11.63
6201,0.0725,0.3208,-0.2014,0.9227,291.51,329.62,198.54,35.22
6202,0.0722,0.3208,-0.2014,0.9227,291.49,329.62,198.51,23.96
6203,0.072,0.3208,-0.2014,0.9227,291.49,329.63,198.49,16.26
6204,0.0719,0.3207,-0.2014,0.9227,291.5,329.64,198.47,26.57
6205,0.0719,0.3205,-0.2014,0.9228,291.53,329.64,198.46,7.35
6206,0.0716,0.3204,-0.2014,0.9229,291.54,329.66,198.42,18.43
6207,0.0715,0.3201,-0.2015,0.9229,291.61,329.66,198.4,20.22
6208,0.0715,0.3198,-0.202,0.9229,291.69,329.62,198.4,352.41
6209,0.0713,0.3195,-0.2023,0.923,291.76,329.59,198.37,18.43
6210,0.0711,0.319,-0.2023,0.9232,291.86,329.62,198.32,353.42
6211,0.0711,0.3189,-0.2025,0.9232,291.88,329.61,198.32,40.91
6212,0.0709,0.319,-0.2026,0.9231,291.85,329.59,198.3,17.65
6213,0.0709,0.318,-0.2026,0.9235,292.09,329.64,198.25,13.5
6214,0.0706,0.3184,-0.203,0.9233,291.99,329.57,198.26,0.0
6215,0.0703,0.3174,-0.2032,0.9236,292.2,329.6,198.17,354.29
6216,0.0701,0.3167,-0.2033,0.9238,292.35,329.63,198.12,15.95
6217,0.07,0.3165,-0.2035,0.9239,292.39,329.62,198.1,11.31
6218,0.0702,0.3171,-0.204,0.9235,292.29,329.51,198.18,39.81
6219,0.0705,0.3175,-0.2044,0.9233,292.23,329.43,198.25,8.13
6220,0.0708,0.3176,-0.2047,0.9232,292.25,329.38,198.3,2.86
6221,0.0707,0.3176,-0.2051,0.9231,292.26,329.33,198.31,20.56
6222,0.0705,0.3174,-0.2055,0.9231,292.3,329.29,198.29,13.5
6223,0.0705,0.3177,-0.2056,0.9229,292.23,329.27,198.3,16.7
6224,0.0703,0.318,-0.2057,0.9229,292.17,329.25,198.3,2.86
6225,0.0701,0.3177,-0.2058,0.9229,292.21,329.26,198.26,45.0
6226,0.07,0.3179,-0.206,0.9228,292.19,329.22,198.27,14.62
6227,0.0699,0.318,-0.2063,0.9228,292.17,329.19,198.27,5.19
6228,0.0697,0.3184,-0.2065,0.9225,292.07,329.14,198.29,2.86
6229,0.07,0.3187,-0.2067,0.9224,292.02,329.09,198.34,35.31
6230,0.0702,0.3191,-0.2068,0.9222,291.95,329.05,198.39,6.12
6231,0.0703,0.3193,-0.2067,0.9222,291.92,329.05,198.41,3.81
6232,0.0703,0.3194,-0.2068,0.9221,291.88,329.04,198.42,45.0
6233,0.0703,0.3198,-0.2068,0.9219,291.8,329.01,198.44,0.0
6234,0.0701,0.3203,-0.2067,0.9218,291.69,329.01,198.44,17.65
6235,0.07,0.3208,-0.2064,0.9217,291.54,329.03,198.44,33.11
6236,0.0699,0.3215,-0.206,0.9216,291.36,329.06,198.45,8.53
6237,0.0698,0.3222,-0.2057,0.9214,291.2,329.08,198.46,9.46
6238,0.0696,0.3228,-0.2053,0.9213,291.02,329.1,198.45,347.47
6239,0.0694,0.3234,-0.2049,0.9212,290.87,329.14,198.44,37.87
6240,0.0693,0.3239,-0.2047,0.9211,290.74,329.15,198.44,9.46
6241,0.0692,0.3243,-0.2042,0.921,290.62,329.19,198.43,40.91
6242,0.069,0.3251,-0.2037,0.9209,290.4,329.23,198.43,14.62
6243,0.0687,0.3263,-0.2031,0.9206,290.1,329.28,198.43,17.65
6244,0.0684,0.3256,-0.2023,0.9211,290.2,329.42,198.32,5.19
6245,0.0679,0.3273,-0.2021,0.9206,289.79,329.39,198.33,19.18
6246,0.0674,0.3276,-0.2015,0.9206,289.65,329.48,198.25,28.61
6247,0.0669,0.3281,-0.2009,0.9206,289.5,329.56,198.19,20.22
6248,0.0665,0.329,-0.2007,0.9203,289.25,329.55,198.19,18.43
6249,0.0662,0.3301,-0.2009,0.92,288.99,329.49,198.21,30.26
6250,0.0662,0.331,-0.2008,0.9197,288.79,329.47,198.25,16.7
6251,0.0663,0.3312,-0.2005,0.9196,288.73,329.49,198.26,355.43
6252,0.066,0.3313,-0.2003,0.9196,288.69,329.51,198.23,22.38
6253,0.0655,0.3314,-0.2002,0.9197,288.63,329.55,198.16,11.31
6254,0.0653,0.3316,-0.1999,0.9197,288.56,329.58,198.13,49.4
6255,0.0648,0.3321,-0.1995,0.9196,288.4,329.64,198.07,25.56
6256,0.0641,0.3313,-0.1988,0.9201,288.51,329.8,197.92,9.46
6257,0.0639,0.3311,-0.1981,0.9204,288.51,329.91,197.85,24.78
6258,0.0635,0.331,-0.1976,0.9205,288.48,330.0,197.77,345.96
6259,0.0631,0.3313,-0.1972,0.9205,288.39,330.05,197.71,20.22
6260,0.0629,0.3314,-0.1969,0.9206,288.35,330.1,197.68,53.62
6261,0.0628,0.3315,-0.1965,0.9206,288.29,330.16,197.66,21.16
6262,0.0625,0.3315,-0.1964,0.9207,288.27,330.18,197.62,5.19
6263,0.0622,0.3313,-0.1962,0.9208,288.3,330.22,197.57,28.61
6264,0.0619,0.331,-0.1961,0.921,288.33,330.26,197.5,10.3
6265,0.0614,0.331,-0.1959,0.921,288.3,330.3,197.43,16.26
6266,0.061,0.3311,-0.1958,0.9211,288.25,330.34,197.37,2.86
6267,0.0606,0.331,-0.1956,0.9211,288.23,330.37,197.31,5.19
6268,0.0602,0.3311,-0.1953,0.9212,288.19,330.44,197.25,15.95
6269,0.0599,0.3311,-0.1951,0.9213,288.15,330.47,197.2,345.26
6270,0.0596,0.3313,-0.1951,0.9212,288.11,330.47,197.18,6.01
6271,0.0593,0.3312,-0.1952,0.9213,288.11,330.48,197.13,21.8
6272,0.0589,0.3309,-0.195,0.9214,288.13,330.53,197.06,5.19
6273,0.0585,0.3314,-0.1947,0.9213,287.98,330.56,197.03,11.89
6274,0.0581,0.3307,-0.1943,0.9217,288.12,330.67,196.92,23.96
6275,0.0578,0.3303,-0.194,0.9219,288.17,330.74,196.85,351.03
6276,0.0569,0.3309,-0.1938,0.9218,287.98,330.77,196.75,17.65
6277,0.0563,0.3299,-0.1934,0.9223,288.16,330.89,196.61,349.99
6278,0.0558,0.3295,-0.1931,0.9225,288.19,330.97,196.52,14.62
6279,0.0554,0.3298,-0.1932,0.9224,288.12,330.97,196.48,25.35
6280,0.0553,0.3303,-0.1933,0.9222,288.0,330.92,196.49,21.8
6281,0.0554,0.3304,-0.1932,0.9222,287.97,330.93,196.51,33.11
6282,0.0554,0.3305,-0.1933,0.9221,287.95,330.91,196.52,9.46
6283,0.055,0.3307,-0.1935,0.922,287.89,330.89,196.49,8.53
6284,0.0546,0.3307,-0.1936,0.922,287.86,330.89,196.45,30.26
6285,0.0542,0.3311,-0.1935,0.922,287.76,330.91,196.41,12.99
6286,0.0538,0.3312,-0.1933,0.922,287.69,330.95,196.35,4.76
6287,0.0535,0.3308,-0.193,0.9222,287.76,331.02,196.27,353.66
6288,0.0532,0.3307,-0.1928,0.9223,287.76,331.06,196.22,18.43
6289,0.0527,0.3308,-0.1928,0.9223,287.7,331.08,196.16,32.47
6290,0.0524,0.3311,-0.1927,0.9222,287.61,331.1,196.13,32.28
6291,0.0526,0.3312,-0.1924,0.9222,287.59,331.12,196.15,36.25
6292,0.0525,0.3313,-0.1923,0.9222,287.57,331.13,196.14,28.81
6293,0.0522,0.3313,-0.1924,0.9222,287.55,331.14,196.1,352.23
6294,0.052,0.3311,-0.1923,0.9223,287.57,331.17,196.06,22.38
6295,0.0516,0.331,-0.192,0.9224,287.56,331.22,195.99,31.43
6296,0.0512,0.3311,-0.1917,0.9225,287.5,331.27,195.94,21.8
6297,0.0508,0.3312,-0.1914,0.9225,287.45,331.33,195.87,4.76
6298,0.0504,0.3312,-0.1913,0.9226,287.42,331.36,195.82,9.46
6299,0.0502,0.331,-0.191,0.9227,287.44,331.41,195.77,12.99
6300,0.0499,0.3306,-0.1909,0.9229,287.52,331.46,195.71,13.24
6301,0.0498,0.3311,-0.1908,0.9228,287.39,331.45,195.71,28.81
6302,0.0495,0.3306,-0.1906,0.923,287.49,331.51,195.64,15.95
6303,0.0492,0.33,-0.1903,0.9233,287.61,331.59,195.56,35.22
6304,0.0486,0.3306,-0.1903,0.9231,287.41,331.59,195.51,20.56
6305,0.0479,0.3298,-0.19,0.9235,287.55,331.69,195.37,30.26
6306,0.0477,0.3293,-0.1897,0.9237,287.65,331.77,195.3,22.25
6307,0.0474,0.3294,-0.1897,0.9237,287.62,331.77,195.27,21.45
6308,0.0473,0.33,-0.19,0.9235,287.48,331.72,195.3,14.93
6309,0.0475,0.3302,-0.1898,0.9234,287.42,331.71,195.33,5.19
6310,0.0474,0.3302,-0.1901,0.9233,287.42,331.69,195.32,6.84
6311,0.0469,0.3305,-0.1902,0.9232,287.35,331.67,195.29,36.87
6312,0.0467,0.3307,-0.1902,0.9232,287.29,331.68,195.26,3.18
6313,0.0465,0.3308,-0.1902,0.9232,287.25,331.69,195.24,28.61
6314,0.0461,0.3311,-0.19,0.9231,287.14,331.71,195.2,36.25
6315,0.046,0.3307,-0.1897,0.9233,287.21,331.77,195.15,0.0
6316,0.0458,0.3306,-0.1896,0.9234,287.23,331.8,195.12,23.96
6317,0.0452,0.3308,-0.1896,0.9234,287.16,331.81,195.05,16.7
6318,0.045,0.3311,-0.1895,0.9233,287.08,331.82,195.04,18.43
6319,0.045,0.3311,-0.1893,0.9233,287.06,331.84,195.03,28.07
6320,0.045,0.3314,-0.1892,0.9232,287.0,331.85,195.04,21.8
6321,0.0448,0.3312,-0.1891,0.9233,287.02,331.88,194.99,19.18
6322,0.0446,0.3312,-0.1889,0.9234,287.0,331.93,194.95,31.43
6323,0.0443,0.3311,-0.1888,0.9234,287.0,331.95,194.91,24.78
6324,0.0441,0.331,-0.1888,0.9235,287.01,331.97,194.88,353.66
6325,0.0439,0.3312,-0.1887,0.9234,286.95,331.98,194.86,2.05
6326,0.0438,0.3315,-0.1886,0.9234,286.87,331.98,194.85,12.09
6327,0.0436,0.3313,-0.1884,0.9235,286.91,332.03,194.8,0.0
6328,0.0435,0.331,-0.1882,0.9236,286.96,332.07,194.77,7.43
6329,0.0434,0.3317,-0.1881,0.9234,286.81,332.05,194.79,19.09
6330,0.0431,0.3306,-0.1882,0.9238,287.03,332.11,194.7,25.35
6331,0.0427,0.3309,-0.1881,0.9238,286.94,332.12,194.66,12.09
6332,0.042,0.3308,-0.1881,0.9238,286.93,332.15,194.57,7.43
6333,0.0416,0.3299,-0.1878,0.9242,287.09,332.24,194.46,25.56
6334,0.0414,0.3297,-0.1878,0.9243,287.14,332.26,194.43,16.26
6335,0.0413,0.3301,-0.1881,0.9241,287.04,332.21,194.44,41.82
6336,0.0414,0.3304,-0.1882,0.924,286.98,332.18,194.47,27.9
6337,0.0414,0.3303,-0.1884,0.924,287.01,332.16,194.47,16.26
6338,0.0412,0.3301,-0.1886,0.924,287.05,332.15,194.45,26.57
6339,0.0409,0.3297,-0.189,0.9241,287.14,332.11,194.41,18.43
6340,0.0407,0.3294,-0.1895,0.9241,287.2,332.07,194.39,11.31
6341,0.0406,0.3296,-0.1897,0.924,287.17,332.04,194.39,353.66
6342,0.0402,0.3289,-0.1897,0.9242,287.31,332.08,194.31,4.4
6343,0.04,0.3286,-0.1898,0.9243,287.36,332.08,194.29,27.9
6344,0.0398,0.3284,-0.1902,0.9244,287.41,332.06,194.25,12.99
6345,0.0394,0.3282,-0.1905,0.9243,287.43,332.03,194.21,8.75
6346,0.0395,0.3281,-0.1907,0.9244,287.48,332.01,194.23,4.4
6347,0.0397,0.3281,-0.1909,0.9243,287.49,331.96,194.27,30.26
6348,0.0397,0.3279,-0.1912,0.9243,287.54,331.94,194.26,9.46
6349,0.0396,0.3276,-0.1913,0.9244,287.61,331.94,194.24,13.5
6350,0.0394,0.3273,-0.1915,0.9245,287.69,331.93,194.22,54.78
6351,0.0391,0.3272,-0.1915,0.9245,287.69,331.95,194.17,32.47
6352,0.0388,0.327,-0.1916,0.9246,287.72,331.96,194.12,30.26
6353,0.0386,0.3269,-0.1917,0.9246,287.73,331.96,194.09,4.76
6354,0.0384,0.3264,-0.1917,0.9248,287.82,331.98,194.05,21.8
6355,0.0385,0.3265,-0.1917,0.9248,287.82,331.97,194.07,17.65
6356,0.0385,0.3263,-0.1919,0.9248,287.86,331.96,194.07,0.0
6357,0.0384,0.3262,-0.1921,0.9248,287.89,331.93,194.06,19.09
6358,0.0382,0.3258,-0.1921,0.9249,287.98,331.96,194.01,45.0
6359,0.0379,0.3257,-0.1922,0.925,287.99,331.96,193.98,7.85
6360,0.0376,0.3262,-0.1921,0.9248,287.85,331.97,193.95,25.35
6361,0.0376,0.3253,-0.1919,0.9252,288.05,332.03,193.9,10.3
6362,0.0374,0.3259,-0.1922,0.9249,287.89,331.97,193.92,15.26
6363,0.0371,0.3252,-0.1921,0.9252,288.05,332.03,193.84,13.24
6364,0.0368,0.3247,-0.1919,0.9254,288.13,332.08,193.78,2.29
6365,0.0366,0.3249,-0.192,0.9253,288.09,332.07,193.76,57.26
6366,0.0367,0.3256,-0.1922,0.925,287.93,332.01,193.81,0.0
6367,0.037,0.3261,-0.1925,0.9248,287.83,331.94,193.88,20.56
6368,0.0371,0.3264,-0.1927,0.9246,287.78,331.89,193.92,354.09
6369,0.037,0.3265,-0.193,0.9245,287.76,331.85,193.93,22.25
6370,0.0368,0.3266,-0.1932,0.9245,287.74,331.84,193.91,2.29
6371,0.0368,0.3269,-0.1933,0.9244,287.67,331.81,193.93,23.96
6372,0.0366,0.3274,-0.1933,0.9242,287.55,331.8,193.94,36.38
6373,0.0365,0.327,-0.1931,0.9244,287.61,331.84,193.89,343.07
6374,0.0364,0.3271,-0.193,0.9243,287.59,331.85,193.88,0.0
6375,0.0362,0.3273,-0.193,0.9243,287.54,331.85,193.86,53.13
6376,0.0362,0.3276,-0.1931,0.9242,287.47,331.83,193.88,22.25
6377,0.0363,0.3279,-0.1931,0.9241,287.4,331.82,193.9,16.7
6378,0.0364,0.3284,-0.193,0.9239,287.3,331.81,193.94,6.01
6379,0.0365,0.3288,-0.193,0.9238,287.21,331.79,193.97,45.0
6380,0.0363,0.3289,-0.1929,0.9237,287.16,331.8,193.95,21.8
6381,0.0362,0.3292,-0.1926,0.9237,287.09,331.83,193.94,6.12
6382,0.036,0.3296,-0.1923,0.9236,286.98,331.88,193.91,4.4
6383,0.0358,0.33,-0.1917,0.9236,286.86,331.94,193.88,16.19
6384,0.0356,0.3305,-0.1911,0.9236,286.71,332.01,193.85,36.87
6385,0.0354,0.3309,-0.1906,0.9235,286.58,332.07,193.82,3.37
6386,0.0352,0.3314,-0.1903,0.9234,286.46,332.1,193.8,20.22
6387,0.035,0.3319,-0.19,0.9233,286.32,332.14,193.78,354.29
6388,0.0347,0.3325,-0.1897,0.9232,286.16,332.16,193.77,22.48
6389,0.0345,0.333,-0.1892,0.9231,286.01,332.21,193.74,27.47
6390,0.0342,0.3337,-0.1887,0.923,285.83,332.27,193.72,0.0
6391,0.0341,0.3343,-0.1882,0.9229,285.67,332.33,193.7,32.28
6392,0.0338,0.3349,-0.1877,0.9227,285.48,332.38,193.68,3.81
6393,0.0335,0.3355,-0.1872,0.9227,285.32,332.44,193.63,38.37
6394,0.0331,0.3356,-0.1863,0.9228,285.25,332.56,193.55,15.95
6395,0.0329,0.3362,-0.1857,0.9227,285.09,332.64,193.52,15.07
6396,0.0326,0.3368,-0.1851,0.9227,284.91,332.72,193.48,4.4
6397,0.0324,0.3356,-0.1846,0.9232,285.16,332.84,193.37,0.0
6398,0.0316,0.337,-0.1845,0.9227,284.8,332.83,193.33,0.0
6399,0.0309,0.3362,-0.1839,0.9231,284.91,332.98,193.17,9.46
6400,0.0303,0.3359,-0.1832,0.9234,284.92,333.11,193.05,50.53
6401,0.0298,0.336,-0.183,0.9234,284.87,333.15,192.98,9.46
6402,0.0294,0.3368,-0.183,0.9231,284.66,333.13,192.97,18.43
6403,0.0296,0.3372,-0.1829,0.923,284.59,333.12,193.01,20.22
6404,0.0295,0.3374,-0.1828,0.923,284.53,333.14,192.99,13.5
6405,0.029,0.3377,-0.1828,0.9229,284.44,333.14,192.94,23.75
6406,0.0285,0.3378,-0.1827,0.9229,284.38,333.18,192.88,11.31
6407,0.0282,0.338,-0.1825,0.9229,284.31,333.21,192.84,342.9
6408,0.0278,0.3384,-0.1821,0.9228,284.19,333.27,192.78,9.46
6409,0.0273,0.3377,-0.1816,0.9231,284.29,333.38,192.66,19.18
6410,0.0269,0.3376,-0.1813,0.9233,284.28,333.45,192.59,0.0
6411,0.0262,0.3376,-0.1812,0.9233,284.26,333.49,192.49,349.99
6412,0.0259,0.3379,-0.1812,0.9232,284.15,333.5,192.46,16.7
6413,0.0258,0.3379,-0.1809,0.9233,284.15,333.54,192.43,28.81
6414,0.0256,0.3379,-0.1806,0.9233,284.14,333.59,192.4,54.16
6415,0.0254,0.3377,-0.1804,0.9234,284.15,333.63,192.35,8.13
6416,0.025,0.3373,-0.1803,0.9236,284.22,333.68,192.28,33.18
6417,0.0245,0.3372,-0.1802,0.9237,284.23,333.73,192.2,16.7
6418,0.0241,0.3371,-0.18,0.9238,284.21,333.77,192.13,23.43
6419,0.0238,0.3371,-0.1796,0.9239,284.2,333.84,192.07,17.65
6420,0.0235,0.337,-0.1793,0.924,284.19,333.89,192.01,11.31
6421,0.023,0.3369,-0.179,0.9241,284.18,333.96,191.94,53.13
6422,0.0229,0.3366,-0.1788,0.9242,284.23,334.01,191.89,12.99
6423,0.0226,0.3364,-0.1785,0.9244,284.26,334.06,191.83,21.8
6424,0.0223,0.3363,-0.1786,0.9244,284.28,334.07,191.8,21.8
6425,0.0221,0.3363,-0.1787,0.9244,284.25,334.07,191.77,24.78
6426,0.0219,0.3362,-0.1785,0.9244,284.26,334.11,191.73,2.86
6427,0.0216,0.336,-0.1783,0.9246,284.31,334.15,191.67,20.56
6428,0.0213,0.3365,-0.1782,0.9244,284.16,334.16,191.65,20.22
6429,0.0209,0.3362,-0.178,0.9246,284.21,334.21,191.58,23.96
6430,0.0207,0.3357,-0.1778,0.9248,284.31,334.27,191.52,13.24
6431,0.02,0.3363,-0.1778,0.9246,284.14,334.28,191.45,27.9
6432,0.0195,0.3353,-0.1776,0.925,284.34,334.37,191.33,2.86
6433,0.0192,0.3348,-0.1775,0.9252,284.42,334.42,191.26,36.38
6434,0.0191,0.3348,-0.1778,0.9252,284.42,334.38,191.27,22.25
6435,0.0189,0.3356,-0.1782,0.9248,284.25,334.3,191.29,27.9
6436,0.019,0.3358,-0.1783,0.9247,284.21,334.27,191.32,32.47
6437,0.0188,0.336,-0.1784,0.9246,284.14,334.26,191.31,17.65
6438,0.0184,0.3362,-0.1787,0.9245,284.09,334.22,191.28,16.7
6439,0.0181,0.3363,-0.1788,0.9244,284.04,334.23,191.25,24.78
6440,0.0179,0.3367,-0.1786,0.9243,283.93,334.25,191.22,16.7
6441,0.0175,0.3371,-0.1785,0.9242,283.83,334.26,191.18,39.47
6442,0.0172,0.3366,-0.1785,0.9244,283.91,334.3,191.12,31.43
6443,0.0169,0.3366,-0.1784,0.9244,283.91,334.32,191.08,352.41
6444,0.0163,0.3366,-0.1786,0.9244,283.88,334.33,191.01,15.95
6445,0.0161,0.337,-0.1784,0.9243,283.77,334.35,190.99,22.38
6446,0.0161,0.3373,-0.1781,0.9243,283.71,334.37,190.99,11.89
6447,0.016,0.3374,-0.178,0.9242,283.67,334.38,190.98,39.81
6448,0.0157,0.3375,-0.1781,0.9242,283.63,334.38,190.95,5.19
6449,0.0154,0.3374,-0.178,0.9242,283.63,334.41,190.9,28.07
6450,0.0151,0.3375,-0.1781,0.9242,283.6,334.42,190.86,16.19
6451,0.0149,0.3375,-0.1781,0.9242,283.59,334.43,190.83,18.43
6452,0.0145,0.3376,-0.1779,0.9242,283.54,334.46,190.79,29.74
6453,0.0142,0.3377,-0.1777,0.9242,283.49,334.5,190.73,354.09
6454,0.0139,0.3377,-0.1776,0.9242,283.47,334.52,190.7,13.24
6455,0.0138,0.3377,-0.1776,0.9242,283.46,334.53,190.67,28.07
6456,0.0135,0.3378,-0.1777,0.9242,283.42,334.52,190.65,11.31
6457,0.0133,0.3379,-0.1778,0.9241,283.39,334.51,190.63,29.48
6458,0.0131,0.3376,-0.1778,0.9242,283.45,334.54,190.58,17.65
6459,0.0129,0.3378,-0.1778,0.9242,283.39,334.54,190.57,2.86
6460,0.0129,0.3384,-0.1775,0.924,283.25,334.57,190.58,340.02
6461,0.0126,0.3371,-0.1774,0.9245,283.53,334.63,190.49,11.31
6462,0.0122,0.3379,-0.1774,0.9242,283.32,334.63,190.46,8.53
6463,0.0115,0.337,-0.1774,0.9245,283.49,334.68,190.33,35.84
6464,0.0112,0.3363,-0.1775,0.9248,283.65,334.71,190.26,16.7
6465,0.011,0.3359,-0.1779,0.9249,283.75,334.68,190.24,11.89
6466,0.0109,0.336,-0.1786,0.9247,283.72,334.58,190.27,19.18
6467,0.0111,0.3362,-0.179,0.9246,283.7,334.51,190.31,20.56
6468,0.0111,0.3359,-0.1794,0.9246,283.78,334.47,190.32,28.61
6469,0.0108,0.3355,-0.1798,0.9247,283.86,334.44,190.28,345.07
6470,0.0104,0.3351,-0.1804,0.9247,283.96,334.39,190.25,39.81
6471,0.0103,0.335,-0.1806,0.9247,283.98,334.36,190.24,33.11
6472,0.0101,0.3354,-0.1806,0.9246,283.88,334.35,190.23,9.46
6473,0.0097,0.3347,-0.1807,0.9248,284.02,334.39,190.15,16.7
6474,0.0097,0.3344,-0.1807,0.9249,284.09,334.4,190.13,17.24
6475,0.0095,0.334,-0.1809,0.925,284.18,334.38,190.11,18.43
6476,0.0093,0.3339,-0.1811,0.925,284.19,334.38,190.08,5.19
6477,0.0092,0.334,-0.1813,0.9249,284.16,334.35,190.09,40.91
6478,0.0094,0.334,-0.1814,0.9249,284.18,334.33,190.11,6.71
6479,0.0095,0.3339,-0.1816,0.9249,284.22,334.3,190.13,35.84
6480,0.0094,0.3338,-0.1817,0.9249,284.23,334.3,190.11,13.5
6481,0.0092,0.3336,-0.1818,0.925,284.28,334.3,190.09,6.84
6482,0.0089,0.3334,-0.1818,0.9251,284.31,334.31,190.04,8.75
6483,0.0087,0.3333,-0.1817,0.9251,284.32,334.34,190.0,23.96
6484,0.0084,0.3331,-0.1816,0.9252,284.35,334.37,189.96,45.0
6485,0.0084,0.3329,-0.1816,0.9252,284.38,334.37,189.95,6.01
6486,0.0084,0.3328,-0.1816,0.9253,284.4,334.38,189.94,9.46
6487,0.0084,0.3328,-0.1817,0.9253,284.41,334.37,189.94,8.53
6488,0.0082,0.3327,-0.182,0.9253,284.44,334.34,189.93,20.56
6489,0.0081,0.3323,-0.182,0.9254,284.52,334.36,189.9,17.74
6490,0.0082,0.3325,-0.182,0.9253,284.47,334.35,189.91,28.61
6491,0.0079,0.3326,-0.1819,0.9253,284.44,334.37,189.88,28.07
6492,0.0078,0.3318,-0.1817,0.9257,284.63,334.43,189.83,22.25
6493,0.0075,0.3324,-0.1819,0.9254,284.47,334.4,189.82,4.4
6494,0.0072,0.3316,-0.1819,0.9257,284.64,334.44,189.74,17.74
6495,0.0068,0.3311,-0.1819,0.9259,284.72,334.47,189.67,23.96
6496,0.0067,0.3314,-0.1819,0.9258,284.66,334.47,189.66,16.7
6497,0.0067,0.3323,-0.182,0.9254,284.44,334.41,189.72,2.49
6498,0.007,0.3328,-0.1823,0.9252,284.36,334.34,189.79,36.87
6499,0.0071,0.3328,-0.1826,0.9251,284.36,334.3,189.82,26.57
6500,0.007,0.3328,-0.1829,0.9251,284.36,334.27,189.81,23.43
6501,0.0068,0.3328,-0.183,0.925,284.35,334.25,189.8,8.75
6502,0.0068,0.3335,-0.1829,0.9248,284.18,334.25,189.81,9.46
6503,0.0065,0.334,-0.1828,0.9247,284.05,334.26,189.8,22.38
6504,0.0065,0.3342,-0.1825,0.9246,284.0,334.29,189.79,17.65
6505,0.0063,0.3344,-0.1823,0.9246,283.95,334.32,189.76,6.01
6506,0.0059,0.3346,-0.1823,0.9245,283.86,334.33,189.72,9.46
6507,0.0058,0.3351,-0.1822,0.9244,283.76,334.34,189.72,2.29
6508,0.0059,0.3355,-0.1819,0.9243,283.65,334.35,189.75,2.05
6509,0.0059,0.3357,-0.1817,0.9243,283.6,334.38,189.74,16.26
6510,0.0059,0.336,-0.1815,0.9242,283.53,334.4,189.73,0.0
6511,0.0057,0.3362,-0.1811,0.9242,283.47,334.45,189.71,22.25
6512,0.0055,0.3363,-0.1808,0.9242,283.43,334.5,189.67,11.31
6513,0.0052,0.3368,-0.1802,0.9242,283.27,334.58,189.61,18.43
6514,0.0048,0.3373,-0.1796,0.9241,283.12,334.66,189.55,22.38
6515,0.0045,0.3379,-0.1789,0.924,282.94,334.75,189.51,26.57
6516,0.0043,0.3384,-0.1785,0.9239,282.81,334.81,189.47,18.43
6517,0.0041,0.339,-0.178,0.9238,282.66,334.86,189.46,13.24
6518,0.0037,0.3392,-0.1774,0.9238,282.57,334.96,189.39,8.53
6519,0.0035,0.3398,-0.1768,0.9237,282.41,335.04,189.35,50.53
6520,0.0032,0.3406,-0.176,0.9236,282.2,335.13,189.31,0.0
6521,0.003,0.3395,-0.1752,0.9241,282.42,335.28,189.19,23.96
6522,0.0024,0.3411,-0.175,0.9236,282.02,335.29,189.17,10.3
6523,0.0017,0.3405,-0.1741,0.924,282.09,335.47,189.0,21.8
6524,0.0011,0.3402,-0.1734,0.9242,282.12,335.61,188.88,8.75
6525,0.0007,0.3408,-0.173,0.9241,281.97,335.66,188.82,32.28
6526,0.0004,0.3414,-0.173,0.9239,281.79,335.66,188.81,15.07
6527,0.0005,0.3418,-0.1729,0.9238,281.72,335.66,188.84,0.0
6528,0.0004,0.342,-0.1726,0.9237,281.64,335.68,188.82,4.76
6529,0.0001,0.3422,-0.1726,0.9237,281.6,335.7,188.78,0.0
6530,-0.0005,0.3422,-0.1725,0.9237,281.57,335.75,188.7,340.02
6531,-0.0008,0.3423,-0.1722,0.9237,281.51,335.79,188.64,10.3
6532,-0.0013,0.3429,-0.172,0.9235,281.34,335.82,188.6,11.31
6533,-0.002,0.3423,-0.1717,0.9238,281.44,335.92,188.45,31.61
6534,-0.0023,0.3422,-0.1714,0.9239,281.45,335.98,188.4,11.89
6535,-0.0029,0.342,-0.1712,0.924,281.45,336.04,188.3,56.98
6536,-0.0034,0.3423,-0.1711,0.9239,281.36,336.06,188.24,15.95
6537,-0.0035,0.3422,-0.171,0.924,281.38,336.1,188.21,11.89
6538,-0.0036,0.3423,-0.1707,0.924,281.35,336.13,188.19,2.86
6539,-0.0039,0.3421,-0.1707,0.924,281.38,336.16,188.14,28.61
6540,-0.0044,0.3418,-0.1707,0.9241,281.42,336.19,188.07,28.61
6541,-0.0046,0.3417,-0.1705,0.9242,281.44,336.23,188.02,3.18
6542,-0.0051,0.3415,-0.1703,0.9243,281.45,336.28,187.93,9.46
6543,-0.0056,0.3414,-0.17,0.9244,281.44,336.36,187.85,0.0
6544,-0.0059,0.3414,-0.1697,0.9245,281.43,336.41,187.79,26.57
6545,-0.0062,0.3413,-0.1694,0.9245,281.43,336.47,187.74,23.96
6546,-0.0066,0.3413,-0.1695,0.9245,281.4,336.48,187.69,2.86
6547,-0.0067,0.341,-0.1694,0.9247,281.47,336.51,187.65,18.43
6548,-0.0069,0.3411,-0.1693,0.9246,281.45,336.53,187.62,32.28
6549,-0.0071,0.3415,-0.1692,0.9245,281.33,336.54,187.61,39.81
