,time,acc_X,acc_Y,acc_Z,gyro_X,gyro_Y,gyro_Z,heading
1240,-0.3613,-0.2323,0.7305,0.531,101.51,106.07,175.99,327.7
1241,-0.3472,-0.2341,0.7486,0.5141,99.01,110.77,179.42,328.04
1242,-0.3287,-0.2144,0.7733,0.498,92.42,114.59,180.36,328.87
1243,-0.3259,-0.2195,0.7861,0.4771,92.42,118.7,182.83,328.97
1244,-0.3362,-0.2211,0.7928,0.4578,94.69,121.57,183.61,325.94
1245,-0.3325,-0.2276,0.8021,0.4408,94.44,125.08,186.09,327.54
1246,-0.3246,-0.2331,0.8111,0.4272,93.05,128.08,188.42,327.05
1247,-0.3176,-0.2222,0.8231,0.415,90.04,129.94,188.32,327.79
1248,-0.332,-0.2217,0.8273,0.3953,92.86,132.65,188.7,328.3
1249,-0.356,-0.229,0.8253,0.3738,98.71,135.82,189.89,326.63
1250,-0.3401,-0.2037,0.8469,0.3544,92.18,138.25,188.62,326.36
1251,-0.3159,-0.1716,0.8719,0.3325,83.36,140.86,186.86,327.45
1252,-0.2103,-0.117,0.9169,0.3185,54.79,142.95,185.2,327.51
1253,-0.0105,-0.0499,0.9535,0.2972,5.69,145.5,185.11,327.33
1254,0.1097,0.0128,0.9625,0.2478,334.88,150.94,181.74,329.17
1255,0.2632,0.0795,0.9434,0.1853,296.52,158.78,176.46,328.74
1256,0.3839,0.1442,0.9044,0.1178,266.5,171.41,165.6,329.19
1257,0.3895,0.1721,0.9022,0.0683,266.85,180.91,158.01,331.55
1258,0.392,0.1714,0.9033,0.0316,268.05,186.39,155.8,331.9
1259,0.4317,0.1613,0.8874,-0.0104,260.58,194.12,152.83,329.58
1260,0.4908,0.1687,0.8531,-0.0531,249.94,206.56,143.61,332.95
1261,0.475,0.1858,0.8569,-0.0742,256.27,209.46,140.96,332.68
1262,0.4502,0.2016,0.8655,-0.0872,263.82,209.84,140.22,334.58
1263,0.4677,0.2043,0.8536,-0.1044,261.81,214.34,137.01,332.32
1264,0.4814,0.1966,0.8466,-0.1136,259.21,216.78,136.07,332.15
1265,0.4526,0.1874,0.8643,-0.1141,264.61,213.04,140.59,333.68
1266,0.4895,0.1947,0.8413,-0.1212,258.12,218.76,134.92,332.04
1267,0.5975,0.1978,0.7644,-0.14,241.8,241.28,113.86,332.79
1268,0.6576,0.1998,0.7098,-0.154,238.58,259.69,96.48,333.36
1269,0.6051,0.2038,0.7526,-0.1611,244.63,246.18,110.22,335.12
1270,0.5485,0.2021,0.7925,-0.1738,253.91,235.8,121.79,333.68
1271,0.4894,0.1919,0.8345,-0.1648,262.19,224.78,132.88,333.28
1272,0.5421,0.15,0.8085,-0.1732,248.91,231.49,130.48,334.03
1273,0.629,0.1359,0.7458,-0.1722,233.9,250.75,112.28,334.31
1274,0.66,0.0908,0.717,-0.2049,229.17,263.83,105.65,333.75
1275,0.763,-0.0318,0.5955,-0.2494,224.79,319.28,64.11,333.99
1276,0.9117,-0.1987,0.2692,-0.2382,288.31,16.79,23.81,335.1
1277,0.9381,-0.3061,-0.0611,-0.15,2.61,36.35,18.59,336.78
1278,0.8053,-0.3933,-0.4433,-0.0168,88.97,65.34,31.78,336.25
1279,0.3997,-0.3239,-0.8369,0.1868,104.38,185.03,140.14,336.6
1280,-0.156,-0.1494,-0.9121,0.3485,339.2,223.93,157.2,337.53
1281,-0.6358,0.1035,-0.6524,0.3992,228.36,288.12,114.51,337.6
1282,-0.8778,0.3276,-0.1677,0.3066,300.63,32.93,29.55,340.37
1283,-0.8302,0.4078,0.3723,0.076,67.58,61.99,31.14,339.86
1284,-0.4707,0.3927,0.7661,-0.1928,121.56,171.24,120.57,338.23
1285,0.0613,0.2385,0.8883,-0.3876,8.71,226.05,151.79,336.04
1286,0.5176,0.046,0.7432,-0.4215,266.14,260.82,132.35,331.87
1287,0.7617,-0.0426,0.5612,-0.321,236.15,321.14,69.6,329.42
1288,0.9246,-0.1002,0.3331,-0.1552,279.36,6.17,16.79,327.99
1289,0.9824,-0.151,0.1081,0.0213,336.22,17.93,355.63,327.31
1290,0.9683,-0.1992,-0.0138,0.1503,9.94,22.52,343.34,325.39
1291,0.9347,-0.2627,-0.0697,0.2289,29.03,28.31,336.16,322.87
1292,0.9006,-0.31,-0.129,0.276,47.6,32.17,332.88,324.24
1293,0.8702,-0.3443,-0.1892,0.2971,64.55,35.16,332.77,322.57
1294,0.85,-0.3801,-0.2175,0.2929,72.66,40.08,335.62,323.82
1295,0.8412,-0.4161,-0.2218,0.2646,72.79,46.37,341.11,325.27
1296,0.8384,-0.4456,-0.2229,0.2211,69.6,52.18,347.91,323.78
1297,0.8407,-0.4817,-0.2028,0.1414,57.0,58.92,357.23,326.96
1298,0.835,-0.532,-0.1398,0.0125,28.56,65.95,7.58,328.89
1299,0.7974,-0.5818,-0.0451,-0.1536,347.73,71.29,17.41,328.69
1300,0.6968,-0.6243,0.0742,-0.3453,295.39,75.65,27.37,332.37
1301,0.5135,-0.6289,0.2232,-0.5394,229.61,74.91,40.62,335.53
1302,0.2692,-0.5946,0.3439,-0.675,197.8,291.37,197.08,339.26
1303,0.0157,-0.5554,0.4158,-0.72,251.24,273.66,228.95,343.44
1304,-0.2192,-0.5104,0.462,-0.6914,299.58,273.45,243.7,347.19
1305,-0.439,-0.4375,0.478,-0.6223,345.65,279.28,256.5,350.23
1306,-0.6456,-0.3238,0.4471,-0.5276,27.27,293.69,272.56,351.3
1307,-0.8148,-0.1865,0.3641,-0.4108,52.23,317.81,296.26,354.42
1308,-0.9271,-0.0542,0.2417,-0.2812,49.37,344.92,322.93,354.86
1309,-0.9813,0.0505,0.1082,-0.1512,26.31,3.92,342.94,357.05
1310,-0.9908,0.1313,-0.0156,-0.0297,357.35,15.14,356.38,358.51
1311,-0.9742,0.1835,-0.1118,0.0687,331.88,20.66,5.49,1.42
1312,-0.9518,0.2157,-0.1734,0.1321,314.45,23.31,11.04,359.62
1313,-0.9329,0.2339,-0.2206,0.1621,301.65,24.7,13.2,1.52
1314,-0.9218,0.2287,-0.2675,0.1625,290.84,23.99,12.43,2.29
1315,-0.9179,0.2002,-0.3154,0.1335,281.52,21.46,8.83,2.59
1316,-0.9266,0.1533,-0.3356,0.0726,279.79,17.93,2.37,3.16
1317,-0.9468,0.0901,-0.3088,-0.0082,288.65,12.49,354.97,0.55
1318,-0.9708,0.0016,-0.22,-0.0959,309.48,2.87,348.07,0.37
1319,-0.975,-0.1,-0.0874,-0.1784,336.22,350.37,340.27,359.08
1320,-0.9481,-0.1859,0.0554,-0.2519,1.3,337.64,330.12,357.04
1321,-0.8994,-0.2411,0.1841,-0.3148,20.67,326.04,318.25,355.54
1322,-0.8392,-0.2744,0.2913,-0.3682,33.34,315.2,305.71,356.69
1323,-0.7801,-0.2838,0.3782,-0.4097,41.91,306.3,293.88,353.95
1324,-0.7287,-0.2735,0.4498,-0.4381,49.15,299.35,283.45,352.13
1325,-0.6898,-0.2442,0.5093,-0.4529,57.55,294.39,274.64,354.31
1326,-0.661,-0.1988,0.5617,-0.4562,68.26,290.51,266.73,352.56
1327,-0.634,-0.1428,0.6106,-0.4526,80.32,286.24,258.28,354.54
1328,-0.6098,-0.0717,0.655,-0.4404,94.73,281.2,248.7,354.2
1329,-0.5835,0.0047,0.6926,-0.424,108.64,273.98,236.85,354.73
1330,-0.5521,0.0834,0.7211,-0.4103,119.68,263.86,221.47,355.09
1331,-0.5056,0.1577,0.7452,-0.4052,123.61,250.16,201.71,356.1
1332,-0.4408,0.2209,0.7674,-0.4099,118.09,237.62,182.49,355.82
1333,-0.3613,0.2681,0.7867,-0.4227,105.35,231.02,168.94,355.53
1334,-0.2726,0.2988,0.8013,-0.4408,88.92,229.59,160.48,355.58
1335,-0.1667,0.3156,0.8028,-0.4776,69.38,233.57,155.0,357.23
1336,-0.051,0.3179,0.7834,-0.5316,49.4,241.78,150.75,357.01
1337,0.0526,0.3151,0.7484,-0.5813,33.42,250.57,146.2,357.25
1338,0.1203,0.3177,0.7054,-0.6221,26.06,258.33,142.14,356.31
1339,0.157,0.3266,0.6621,-0.656,25.49,264.7,139.11,354.41
1340,0.1807,0.3281,0.6172,-0.6919,26.71,271.34,137.68,354.34
1341,0.1912,0.3261,0.5666,-0.7322,30.23,278.66,137.72,354.03
1342,0.1876,0.326,0.5185,-0.7679,35.66,285.21,138.87,355.69
1343,0.1646,0.3366,0.4802,-0.7931,44.14,289.68,140.9,354.39
1344,0.1305,0.3519,0.4495,-0.8106,53.9,293.0,143.69,353.5
1345,0.0975,0.3602,0.4325,-0.8208,60.91,295.15,146.83,353.05
1346,0.0553,0.3711,0.4382,-0.8168,67.81,294.22,149.95,353.69
1347,-0.0344,0.4022,0.4489,-0.7972,84.46,291.67,155.57,351.01
1348,-0.1537,0.4162,0.4582,-0.7702,102.88,292.0,166.57,352.87
1349,-0.2796,0.4016,0.4598,-0.741,116.94,299.14,184.95,353.98
1350,-0.3947,0.3713,0.4554,-0.7064,124.27,311.46,208.0,351.74
1351,-0.4902,0.3374,0.4495,-0.6662,125.82,323.94,230.17,349.05
1352,-0.5621,0.3117,0.4469,-0.6222,125.83,333.16,247.58,352.46
1353,-0.6122,0.2932,0.4519,-0.5788,126.43,338.65,259.98,354.73
1354,-0.6402,0.2786,0.4604,-0.5483,127.01,340.61,266.77,351.29
1355,-0.6562,0.2727,0.458,-0.5341,126.34,343.08,271.26,351.11
1356,-0.6745,0.2727,0.4399,-0.5264,123.43,348.41,277.13,353.68
1357,-0.6907,0.2728,0.419,-0.5224,119.52,353.06,281.81,350.5
1358,-0.7081,0.2701,0.3957,-0.5187,114.41,357.04,285.94,350.94
1359,-0.7368,0.2723,0.3588,-0.5042,106.9,3.79,293.14,351.53
1360,-0.7725,0.2762,0.3178,-0.4754,97.8,10.92,301.77,352.18
1361,-0.8077,0.2745,0.2779,-0.4416,87.47,15.9,309.08,351.51
1362,-0.8352,0.2731,0.2427,-0.411,78.1,19.3,314.5,352.32
1363,-0.8556,0.28,0.2124,-0.3801,70.39,22.87,319.43,349.35
1364,-0.8706,0.291,0.1879,-0.3495,64.08,26.28,323.92,351.35
1365,-0.8851,0.298,0.1654,-0.317,57.59,28.84,328.14,351.11
1366,-0.9037,0.3028,0.1271,-0.2748,46.67,31.33,332.8,353.0
1367,-0.9199,0.3013,0.0995,-0.2304,37.55,32.49,337.4,353.39
1368,-0.9308,0.29,0.0986,-0.1993,34.81,31.64,340.8,352.9
1369,-0.9374,0.2742,0.112,-0.1832,36.17,29.84,342.74,350.96
1370,-0.9397,0.2619,0.1285,-0.1784,39.15,28.28,343.47,349.75
1371,-0.9391,0.2549,0.1411,-0.1825,41.96,27.22,343.14,352.26
1372,-0.9367,0.2507,0.1485,-0.1939,44.11,26.4,341.84,352.13
1373,-0.9326,0.2497,0.1531,-0.2109,46.02,25.84,339.86,350.9
1374,-0.9258,0.2523,0.159,-0.2322,48.6,25.57,337.43,353.62
1375,-0.9178,0.2585,0.163,-0.2536,50.97,25.72,335.01,351.64
1376,-0.9103,0.2667,0.1633,-0.2713,52.47,26.26,333.03,350.4
1377,-0.9028,0.2761,0.1639,-0.2861,53.99,27.02,331.44,351.24
1378,-0.8942,0.2876,0.1694,-0.2984,56.66,27.99,330.29,353.0
1379,-0.883,0.3044,0.1768,-0.3105,60.17,29.63,329.38,350.64
1380,-0.8673,0.3237,0.1903,-0.3268,65.6,31.34,328.15,352.46
1381,-0.8491,0.3452,0.2063,-0.3427,71.86,33.32,327.13,354.96
1382,-0.83,0.3642,0.2288,-0.3551,79.35,35.06,326.68,351.41
1383,-0.8128,0.3727,0.2535,-0.3691,86.81,35.19,325.55,353.57
1384,-0.8011,0.3749,0.2713,-0.3796,92.0,34.63,324.36,352.41
1385,-0.7961,0.3752,0.2799,-0.3836,94.34,34.26,323.88,352.32
1386,-0.7945,0.3727,0.2865,-0.3844,95.77,33.69,323.68,351.6
1387,-0.7927,0.3652,0.2975,-0.3868,97.92,32.1,322.9,354.5
1388,-0.7942,0.3577,0.303,-0.3866,98.57,30.79,322.49,354.45
1389,-0.7972,0.3424,0.31,-0.3888,99.0,28.0,321.12,352.61
1390,-0.783,0.3137,0.345,-0.4116,105.98,20.14,314.66,353.31
1391,-0.7472,0.2728,0.401,-0.4543,115.82,4.67,299.98,351.53
1392,-0.6993,0.2216,0.4579,-0.5022,119.3,342.74,278.68,353.68
1393,-0.6323,0.1548,0.5256,-0.5476,113.08,316.43,253.95,354.22
1394,-0.5375,0.061,0.5928,-0.5966,90.47,294.3,233.92,351.81
1395,-0.4422,-0.0311,0.6231,-0.6444,61.47,284.94,225.08,353.89
1396,-0.3738,-0.1051,0.6013,-0.6983,35.26,285.5,222.87,349.74
1397,-0.328,-0.1539,0.5415,-0.7586,13.99,291.65,222.02,350.5
1398,-0.3019,-0.1795,0.4498,-0.8212,357.35,302.07,221.1,348.74
1399,-0.2979,-0.1831,0.3349,-0.875,346.12,315.55,220.45,350.42
1400,-0.3116,-0.1706,0.2085,-0.9112,339.14,330.36,220.52,346.91
1401,-0.3371,-0.1539,0.0889,-0.9245,334.03,344.03,221.9,345.85
1402,-0.3733,-0.1459,-0.0103,-0.9161,328.08,354.63,225.1,343.39
1403,-0.4179,-0.1303,-0.0784,-0.8957,325.2,1.9,229.73,342.12
1404,-0.4713,-0.1132,-0.1191,-0.8665,324.08,6.01,236.14,342.14
1405,-0.5318,-0.0969,-0.1237,-0.8321,325.95,6.18,244.24,344.05
1406,-0.5856,-0.0696,-0.1093,-0.8002,332.31,5.52,251.72,343.1
1407,-0.6274,-0.0384,-0.0969,-0.7717,339.17,5.91,257.68,343.26
1408,-0.6624,-0.0138,-0.0901,-0.7436,343.93,6.71,262.92,345.7
1409,-0.6899,0.0098,-0.0943,-0.7177,346.67,8.62,267.23,344.78
1410,-0.7134,0.042,-0.1009,-0.6922,350.15,11.56,271.23,343.91
1411,-0.7346,0.0664,-0.0944,-0.6687,354.28,12.95,275.05,343.44
1412,-0.7494,0.0963,-0.0915,-0.6487,358.6,15.24,278.14,344.34
1413,-0.7561,0.1335,-0.1004,-0.6328,1.96,19.21,280.31,344.46
1414,-0.7606,0.1548,-0.1033,-0.622,4.06,21.35,281.83,347.02
1415,-0.7669,0.1604,-0.0899,-0.6148,6.8,20.93,283.19,347.88
1416,-0.7702,0.1633,-0.0754,-0.6119,9.61,20.18,283.93,348.07
1417,-0.7683,0.1596,-0.0728,-0.6156,9.72,19.64,283.44,347.26
1418,-0.7616,0.1599,-0.0837,-0.6224,8.21,20.4,282.22,348.35
1419,-0.7559,0.1589,-0.0962,-0.6278,6.2,21.2,281.16,345.45
1420,-0.7552,0.1458,-0.0989,-0.6314,3.99,20.2,280.56,345.6
1421,-0.758,0.1301,-0.1106,-0.6295,359.56,19.66,280.54,343.97
1422,-0.7617,0.1185,-0.125,-0.6246,355.13,19.69,280.88,345.08
1423,-0.7622,0.1078,-0.1355,-0.6237,351.73,19.53,280.7,345.86
1424,-0.7584,0.105,-0.1441,-0.6269,350.03,19.95,279.97,344.98
1425,-0.754,0.1053,-0.144,-0.6322,350.36,20.0,279.19,344.76
1426,-0.7508,0.1006,-0.1326,-0.6393,351.91,18.75,278.51,343.32
1427,-0.7456,0.1002,-0.1254,-0.6468,353.42,18.19,277.59,345.12
1428,-0.7391,0.1065,-0.1219,-0.6539,355.31,18.48,276.62,344.31
1429,-0.734,0.11,-0.1187,-0.6596,356.66,18.55,275.84,343.42
1430,-0.7283,0.1097,-0.1181,-0.666,357.03,18.49,274.87,345.61
1431,-0.7216,0.1102,-0.1182,-0.6732,357.47,18.56,273.77,342.42
1432,-0.7149,0.1141,-0.1192,-0.6795,358.24,18.97,272.76,342.58
1433,-0.71,0.1166,-0.1198,-0.6841,358.78,19.24,272.02,343.74
1434,-0.7054,0.1188,-0.1154,-0.6891,0.12,19.07,271.35,342.26
1435,-0.701,0.1259,-0.1108,-0.6932,2.2,19.27,270.83,345.46
1436,-0.6992,0.1335,-0.1049,-0.6945,4.44,19.43,270.77,341.97
1437,-0.6989,0.1373,-0.0964,-0.6953,6.45,19.06,270.84,344.34
1438,-0.6986,0.1449,-0.091,-0.6948,8.5,19.25,271.03,343.32
1439,-0.6996,0.1572,-0.0874,-0.6916,10.93,20.02,271.62,345.86
1440,-0.7028,0.1598,-0.0782,-0.6888,12.65,19.54,272.24,344.93
1441,-0.7059,0.1542,-0.0678,-0.688,13.38,18.25,272.55,343.89
1442,-0.7077,0.1505,-0.058,-0.6878,14.36,17.16,272.72,345.23
1443,-0.7084,0.1466,-0.0487,-0.6887,15.27,16.1,272.7,343.06
1444,-0.709,0.1423,-0.0439,-0.6893,15.4,15.35,272.65,343.32
1445,-0.709,0.1415,-0.0434,-0.6895,15.36,15.24,272.63,345.31
1446,-0.7091,0.1394,-0.0416,-0.6899,15.34,14.92,272.57,344.2
1447,-0.7077,0.1353,-0.0354,-0.6925,15.77,14.05,272.22,345.5
1448,-0.7034,0.1322,-0.0277,-0.6978,16.75,13.12,271.42,341.95
1449,-0.6968,0.1335,-0.0218,-0.7045,18.14,12.68,270.38,342.47
1450,-0.6894,0.1336,-0.0138,-0.7118,19.7,11.94,269.2,343.73
1451,-0.6832,0.1289,-0.002,-0.7187,21.04,10.49,268.06,346.48
1452,-0.6773,0.1252,0.0093,-0.7249,22.39,9.16,267.01,344.65
1453,-0.6697,0.12,0.0192,-0.7326,23.24,7.78,265.66,344.92
1454,-0.6602,0.1125,0.0301,-0.742,23.87,6.1,263.96,343.04
1455,-0.6485,0.1053,0.0391,-0.7529,24.15,4.56,261.96,345.22
1456,-0.635,0.1023,0.0498,-0.7641,25.36,3.16,259.8,344.14
1457,-0.6204,0.1025,0.0625,-0.7751,27.35,1.78,257.56,342.58
1458,-0.6055,0.1046,0.0758,-0.7853,29.67,0.45,255.33,344.58
1459,-0.5899,0.1076,0.0856,-0.7957,31.6,359.45,253.02,342.22
1460,-0.5748,0.1118,0.0928,-0.8053,33.33,358.75,250.86,343.42
1461,-0.5613,0.1119,0.1022,-0.8136,34.54,357.56,248.83,341.43
1462,-0.5491,0.1109,0.1106,-0.821,35.33,356.4,246.99,343.17
1463,-0.5387,0.1153,0.1178,-0.8262,37.01,355.74,245.51,343.88
1464,-0.5272,0.1148,0.129,-0.832,38.18,354.32,243.76,344.92
1465,-0.513,0.1087,0.1415,-0.8396,38.26,352.33,241.56,345.08
1466,-0.5004,0.1064,0.15,-0.8461,38.55,351.02,239.67,341.92
1467,-0.4936,0.1107,0.1516,-0.8492,39.46,350.95,238.76,343.76
1468,-0.4923,0.1132,0.1546,-0.849,40.3,350.75,238.57,342.62
1469,-0.4904,0.109,0.1592,-0.8499,39.92,349.97,238.2,343.14
1470,-0.4863,0.1076,0.1606,-0.8521,39.7,349.64,237.61,343.6
1471,-0.4828,0.1106,0.1587,-0.8541,40.03,349.93,237.18,344.92
1472,-0.4814,0.1099,0.1595,-0.8548,39.94,349.78,236.97,343.99
1473,-0.4844,0.1071,0.1608,-0.8532,39.59,349.56,237.34,344.36
1474,-0.4929,0.1096,0.1578,-0.8486,39.94,350.21,238.57,343.69
1475,-0.5014,0.1084,0.1535,-0.8446,39.39,350.8,239.79,342.99
1476,-0.5075,0.1048,0.1492,-0.8421,38.3,351.18,240.66,343.42
1477,-0.5138,0.104,0.1414,-0.8397,37.31,352.08,241.62,342.42
1478,-0.5239,0.1087,0.1305,-0.8347,37.11,353.7,243.2,342.53
1479,-0.5375,0.1113,0.1229,-0.8268,36.87,354.94,245.24,344.51
1480,-0.5511,0.1087,0.1197,-0.8186,36.11,355.41,247.17,343.13
1481,-0.5645,0.1091,0.1166,-0.8098,35.92,356.04,249.13,342.62
1482,-0.5779,0.1125,0.1126,-0.8004,36.14,356.98,251.18,343.91
1483,-0.5884,0.1069,0.113,-0.7934,35.23,356.78,252.63,343.2
1484,-0.5935,0.0939,0.116,-0.7908,33.25,355.69,253.15,343.44
1485,-0.5958,0.0893,0.1181,-0.7894,32.72,355.22,253.4,342.71
1486,-0.5975,0.0837,0.1162,-0.789,31.45,355.03,253.59,345.76
1487,-0.5993,0.0738,0.1121,-0.7892,29.04,354.76,253.76,342.67
1488,-0.6009,0.0672,0.1036,-0.7897,26.68,355.11,253.96,343.2
1489,-0.6011,0.0701,0.0946,-0.7905,25.95,356.16,254.06,343.6
1490,-0.5988,0.0692,0.0957,-0.7921,25.9,355.96,253.72,341.43
1491,-0.5944,0.0648,0.1042,-0.7948,26.23,354.78,252.98,343.88
1492,-0.5918,0.0669,0.1114,-0.7955,27.57,354.21,252.59,341.57
1493,-0.5909,0.0662,0.1198,-0.7951,28.58,353.34,252.4,344.65
1494,-0.5885,0.0628,0.1248,-0.7963,28.59,352.6,252.01,342.53
1495,-0.5853,0.0724,0.1249,-0.7979,30.35,353.18,251.61,342.72
1496,-0.5802,0.0856,0.1277,-0.7998,33.14,353.71,251.0,343.57
1497,-0.574,0.0881,0.1366,-0.8026,34.69,352.89,250.06,342.44
1498,-0.5713,0.0897,0.1433,-0.8031,35.87,352.29,249.64,342.4
1499,-0.5733,0.1,0.1432,-0.8005,37.85,353.05,250.06,343.18
1500,-0.5745,0.1039,0.1483,-0.7982,39.31,352.84,250.25,344.17
1501,-0.5736,0.0983,0.1567,-0.798,39.35,351.62,249.97,344.92
1502,-0.575,0.0986,0.1569,-0.7968,39.47,351.65,250.18,344.05
1503,-0.5805,0.1027,0.153,-0.7931,39.83,352.46,251.07,344.65
1504,-0.5867,0.0954,0.1537,-0.7893,38.66,352.04,251.89,343.6
1505,-0.5932,0.0871,0.1513,-0.7859,36.89,351.85,252.77,343.44
1506,-0.5999,0.0914,0.1437,-0.7818,36.77,353.04,253.87,341.63
1507,-0.6022,0.0896,0.1435,-0.7802,36.44,352.98,254.19,343.26
1508,-0.5999,0.0796,0.1468,-0.7824,35.0,351.92,253.71,344.03
1509,-0.6003,0.0797,0.1454,-0.7824,34.82,352.05,253.78,343.99
1510,-0.6039,0.0823,0.1435,-0.7797,35.13,352.5,254.36,343.44
1511,-0.6063,0.0781,0.1461,-0.7778,34.74,352.02,254.65,341.97
1512,-0.609,0.0782,0.1469,-0.7755,34.95,352.01,255.06,343.61
1513,-0.6121,0.081,0.1482,-0.7726,35.71,352.16,255.54,341.83
1514,-0.6117,0.0719,0.1513,-0.7732,34.48,351.21,255.36,342.99
1515,-0.5802,0.4103,0.169,-0.683,98.33,22.03,270.88,342.45
1516,-0.58,0.2775,0.2262,-0.7317,83.91,359.29,256.53,344.6
1517,-0.5784,0.013,0.1635,-0.7991,24.22,345.41,250.24,346.12
1518,-0.5794,0.0781,0.1664,-0.7941,36.94,349.45,250.51,343.3
1519,-0.5815,0.0902,0.1666,-0.7912,39.31,350.3,250.94,343.61
1520,-0.5829,0.0772,0.1661,-0.7916,36.82,349.5,251.02,344.03
1521,-0.5852,0.0591,0.1657,-0.7916,33.42,348.37,251.23,344.65
1522,-0.5958,0.0779,0.1296,-0.7888,32.2,353.33,253.19,343.88
1523,-0.6295,0.0715,0.0495,-0.7721,19.9,0.79,258.45,344.65
1524,-0.6739,0.0652,-0.1179,-0.7264,352.63,15.05,265.22,341.04
1525,-0.7019,0.0531,-0.3595,-0.6126,307.85,34.98,269.43,340.65
1526,-0.7199,-0.0069,-0.5385,-0.4378,257.22,47.7,273.38,340.27
1527,-0.6708,-0.0965,-0.698,-0.2314,202.34,87.91,245.14,337.62
1528,-0.5674,-0.1985,-0.7991,0.0113,231.07,214.37,130.04,341.28
1529,-0.4989,-0.2914,-0.7812,0.2364,280.16,239.4,115.67,334.68
1530,-0.429,-0.3672,-0.7196,0.4041,322.58,251.19,112.49,334.92
1531,-0.3362,-0.4413,-0.6274,0.5464,6.93,259.79,112.65,332.9
1532,-0.2683,-0.4759,-0.5062,0.6673,42.63,272.13,115.63,332.41
1533,-0.2145,-0.477,-0.3858,0.76,68.04,287.35,123.12,332.16
1534,-0.1621,-0.4713,-0.2837,0.8192,85.71,302.59,133.35,331.54
1535,-0.0998,-0.4819,-0.196,0.8481,102.22,316.93,145.21,330.85
1536,-0.0544,-0.4635,-0.1321,0.8745,105.55,332.27,158.91,330.73
1537,-0.0275,-0.4315,-0.1009,0.896,100.3,341.39,167.71,330.85
1538,-0.0011,-0.4531,-0.0759,0.8882,107.18,346.77,173.16,330.52
1539,0.0154,-0.4655,-0.0527,0.8833,110.97,352.0,177.79,330.19
1540,0.0225,-0.4462,-0.047,0.8934,106.13,353.9,179.83,330.36
1541,0.03,-0.464,-0.0475,0.884,110.83,354.32,180.91,329.8
1542,0.0407,-0.4997,-0.032,0.8647,120.16,358.31,184.42,331.77
1543,0.0652,-0.5392,0.0235,0.8393,128.87,14.74,198.21,329.32
1544,0.0806,-0.5273,0.0721,0.8428,122.61,25.47,206.19,329.23
1545,0.0367,-0.5091,0.0742,0.8567,120.18,19.27,196.13,329.12
1546,0.0005,-0.5189,0.0554,0.853,124.56,11.8,187.22,329.29
1547,-0.0199,-0.4796,0.0411,0.8763,114.74,5.63,180.48,329.88
1548,-0.0219,-0.4261,0.0296,0.9039,101.0,3.14,178.71,329.45
1549,-0.0173,-0.3739,0.0002,0.9273,87.82,359.01,177.46,330.55
1550,-0.0237,-0.3457,-0.0205,0.9378,80.7,355.88,175.58,329.58
1551,-0.0334,-0.3395,-0.015,0.9399,79.16,356.22,174.57,330.61
1552,-0.0408,-0.3071,-0.0003,0.9508,71.46,358.19,174.5,329.71
1553,-0.0377,-0.2933,0.0282,0.9549,68.42,2.2,176.15,328.37
1554,-0.0286,-0.2751,0.0643,0.9588,64.17,7.3,178.69,329.21
1555,-0.0153,-0.2399,0.0975,0.9658,55.59,11.81,181.12,327.87
1556,-0.005,-0.226,0.123,0.9663,51.95,15.18,182.93,328.48
1557,0.0011,-0.2402,0.1467,0.9596,54.86,18.54,184.7,327.31
1558,0.0124,-0.2268,0.1632,0.9601,51.11,20.71,186.23,329.32
1559,0.0126,-0.261,0.2047,0.9433,58.33,26.73,188.6,328.38
1560,0.0204,-0.3511,0.283,0.8923,75.91,41.21,197.35,327.43
1561,0.0061,-0.2624,0.2661,0.9275,57.83,34.58,189.93,328.33
1562,-0.0113,-0.2873,0.2066,0.9352,65.65,26.89,186.67,326.94
1563,-0.0202,-0.2701,0.1703,0.9474,62.48,21.39,183.6,328.37
1564,-0.0096,-0.2105,0.1546,0.9652,48.34,18.82,182.93,329.71
1565,0.0041,-0.1529,0.1273,0.98,34.75,15.24,182.82,328.21
1566,0.0344,-0.1106,0.0958,0.9886,24.48,11.63,185.23,329.53
1567,0.0594,-0.1044,0.0977,0.9879,22.46,12.09,188.08,329.09
1568,0.067,-0.108,0.0955,0.9873,23.14,11.96,188.98,328.1
1569,0.0725,-0.1385,0.0978,0.9828,29.91,12.7,190.11,329.58
1570,0.0778,-0.1401,0.1002,0.982,30.09,13.08,190.8,330.38
1571,0.0816,-0.1343,0.1069,0.9818,28.51,13.83,191.24,327.5
1572,0.0817,-0.1478,0.123,0.9779,31.2,15.95,191.75,329.27
1573,0.0841,-0.1517,0.1343,0.9756,31.74,17.39,192.3,328.64
1574,0.0869,-0.1506,0.1355,0.9754,31.35,17.56,192.62,327.99
1575,0.0715,-0.2218,0.1763,0.9563,47.03,23.73,193.56,328.21
1576,0.071,-0.2616,0.2268,0.9355,54.41,31.25,196.43,329.09
1577,0.0491,-0.1624,0.1879,0.9674,34.41,23.4,189.4,329.58
1578,0.0135,-0.2046,0.1519,0.9669,46.1,18.98,185.5,326.54
1579,-0.0025,-0.204,0.1416,0.9687,46.65,17.31,183.3,327.68
1580,-0.0026,-0.1711,0.1252,0.9773,39.15,15.0,182.3,329.35
1581,0.0107,-0.1453,0.0938,0.9849,33.02,11.3,182.89,328.36
